Mã trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Năm xét tuyển,Ghi chú,Môn chính
VLU,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;A03;A04;C03;D01;D09;D10,14,2025,,
VLU,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;C04;D01,15,2019,,
VLU,7510303,Công nghiệp kỹ thuật điều khiển và TĐH,A00;A01;C04;D01,15,2020,,
VLU,7510303,Công nghệ kỹ thuật điều khiển và TĐH,A00;A01;C04;D01,15,2021,,
VLU,7510303,Công nghệ kỹ thuật điều khiển và TĐH,A00;A01;C04;D01,15,2022,,
VLU,7510303,Công nghệ kỹ thuật điều khiển và TĐH,A00;A01;C04;D01,15,2023,,
VLU,7510303,Công nghệ kỹ thuật điều khiển và TĐH,A00;A01;C04;D01,15,2024,,
VLU,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;A03;A04;C03;D01;D09;D10,14,2025,,
XDT,7340301,Kế toán,A00;A01;C01;D01,13,2019,,
XDT,7340301,Kế toán,A00;A01;C01;D01,15,2020,,
XDT,7340301,Kế toán,A00;A01;C01;D01,15,2021,,
XDT,7340301,Kế toán,A00;A01;C01;D01,15,2022,,
XDT,7340301,Kế toán,A00;A01;C01;D01,15,2023,,
XDT,7340301,Kế toán,A00;A01;C01;D01,15,2024,,
XDT,7340301,Kế toán,A00;A01;C01;D01;D07;X02;X03;X26;X27;X56,15,2025,,
XDT,7580201,Kỹ thuật xây dựng,A00;A01;C01;D01,13,2019,,
XDT,7580201,Kỹ thuật xây dựng,A00;A01;C01;D01,15,2020,,
XDT,7580201,Kỹ thuật xây dựng,A00;A01;C01;D01,15,2021,,
XDT,7580201,Kỹ thuật xây dựng,A00;A01;C01;D01,15,2022,,
XDT,7580201,Kỹ thuật xây dựng,A00;A01;C01;D01,15,2023,Phân hiệu Đà Nẵng,
XDT,7580201,Kỹ thuật xây dựng,A00;A01;C01;D01,15,2024,,
XDT,7580201,Kỹ thuật xây dựng,A00;A01;C01;D01;D07;X02;X03;X26;X27;X56,15,2025,,
XDT,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;C01;D01,13,2019,,
XDT,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;C01;D01,15,2020,,
XDT,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;C01;D01,15,2021,,
XDT,7580205,"Kỹ thuật xây dựng công
trình giao thông",A00;A01;C01;D01,15,2022,,
XDT,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;C01;D01,15,2023,Phân hiệu Đà Nẵng,
XDT,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;C01;D01,15,2024,,
XDT,7580205,Kỹ thuật xây dựng công trình giao thông,A00;A01;C01;D01;D07;X02;X03;X26;X27;X56,15,2025,,
XDT,7580213,Kỹ thuật cấp thoát nước,A00;A01;C01;D01,13,2019,,
XDT,7580213,Kỹ thuật cấp thoát nước,A00;A01;C01;D01,15,2020,,
XDT,7580213,Kỹ thuật cấp thoát nước,A00;A01;C01;D01,15,2021,,
XDT,7580213,Kỹ thuật cấp thoát nước,A00;A01;C01;D01,15,2022,,
XDT,7580213,Kỹ thuật cấp thoát nước,A00;A01;C01;D01,15,2023,,
XDT,7580213,Kỹ thuật cấp thoát nước,A00;A01;C01;D01,15,2024,,
XDT,7580213,Kỹ thuật cấp thoát nước,A00;A01;C01;D01;D07;X02;X03;X26;X27;X56,15,2025,,
XDT,7580301,Kinh tế xây dựng,A00;A01;C01;D01,13,2019,,
XDT,7580301,Kinh tế xây dựng,A00;A01;C01;D01,15,2020,,
XDT,7580301,Kinh tế xây dựng,A00;A01;C01;D01,15,2021,,
XDT,7580301,Kinh tế xây dựng,A00;A01;C01;D01,15,2022,,
XDT,7580301,Kinh tế xây dựng,A00;A01;C01;D01,15,2023,,
XDT,7580301,Kinh tế xây dựng,A00;A01;C01;D01,15,2024,,
XDT,7580301,Kinh tế xây dựng,A00;A01;C01;D01;D07;X02;X03;X26;X27;X56,15,2025,,
XDT,7580302,Quản lý xây dựng,A00;A01;C01;D01,13,2019,,
XDT,7580302,Quản lý xây dựng,A00;A01;C01;D01,15,2020,,
XDT,7580302,Quản lý xây dựng,A00;A01;C01;D01,15,2021,,
XDT,7580302,Quản lý xây dựng,A00;A01;C01;D01,15,2022,,
XDT,7580302,Quản lý xây dựng,A00;A01;C01;D01,15,2023,,
XDT,7580302,Quản lý xây dựng,A00;A01;C01;D01,15,2024,,
XDT,7580302,Quản lý xây dựng,A00;A01;C01;D01;D07;X02;X03;X26;X27;X56,15,2025,,
YCT,7720101,Y khoa,B00,24.3,2019,,
YCT,7720101,Y khoa,B00,26.95,2020,Điểm trúng tuyển đại trà,
YCT,7720101,Y khoa,B00,26,2021,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội,
YCT,7720101,Y khoa,B00,25.6,2022,,
YCT,7720101,Y khoa,B00,25.52,2023,,
YCT,7720101,Y khoa,B00,25.7,2024,,
YCT,7720101,Y khoa,B00,23.88,2025,,
YCT,7720110,Y học dự phòng,B00,20.25,2019,,
YCT,7720110,Y học dự phòng,B00,23.4,2020,Điểm trúng tuyển đại trà,
YCT,7720110,Y học dự phòng,B00,23.95,2021,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội,
YCT,7720110,Y học dự phòng,B00,21.05,2022,,
YCT,7720110,Y học dự phòng,B00,22.35,2023,,
YCT,7720110,Y học dự phòng,B00,22.7,2024,,
YCT,7720110,Y học dự phòng,B00,17,2025,,
YCT,7720115,Y học cổ truyền,B00,22.25,2019,,
YCT,7720115,Y học cổ truyền,B00,25.2,2020,Điểm trúng tuyển đại trà,
YCT,7720115,Y học cổ truyền,B00,25.65,2021,Đại trà,
YCT,7720115,Y học cổ truyền,B00,23.3,2022,,
YCT,7720115,Y học cổ truyền,B00,23.9,2023,,
YCT,7720115,Y học cổ truyền,B00,24.48,2024,,
YCT,7720115,Y học cổ truyền,B00,19.5,2025,,
YCT,7720201,Dược học,B00,23.55,2019,,
YCT,7720201,Dược học,B00,26.1,2020,Điểm trúng tuyển đại trà,
YCT,7720201,Dược học,B00,26,2021,Đại trà,
YCT,7720201,Dược học,B00,24.6,2022,,
YCT,7720201,Dược học,B00,24.7,2023,,
YCT,7720201,Dược học,B00,24.78,2024,,
YCT,7720201,Dược học,A00;B00,20.8,2025,,
YCT,7720301,Điều dưỡng,B00,21.25,2019,,
YCT,7720301,Điều dưỡng,B00,24.3,2020,Điểm trúng tuyển đại trà,
YCT,7720301,Điều dưỡng,B00,24.9,2021,Đại trà,
YCT,7720301,Điều dưỡng,B00,21.75,2022,,
YCT,7720301,Điều dưỡng,B00,23.2,2023,,
YCT,7720301,Điều dưỡng,B00,23.45,2024,,
YCT,7720301,Điều dưỡng,B00,18.6,2025,,
YCT,7720501,Răng - Hàm - Mặt,B00,24.15,2019,,
YCT,7720501,Răng hàm mặt,B00,26.75,2020,Điểm trúng tuyển đại trà,
YCT,7720501,Răng hàm mặt,B00,25.75,2021,Ngưỡng điểm trúng tuyển xét theo nhu cầu xã hội,
YCT,7720501,Răng hàm mặt,B00,25.45,2022,,
YCT,7720501,Răng Hàm Mặt,B00,25.4,2023,,
YCT,7720501,Răng hàm mặt,B00,25.65,2024,,
YCT,7720501,Răng hàm mặt,B00,23.35,2025,,
YCT,7720601,Kỹ thuật xét nghiệm y học,B00,22.5,2019,,
YCT,7720601,Kỹ thuật Xét nghiệm y học,B00,25.2,2020,Điểm trúng tuyển đại trà,
YCT,7720601,Kỹ thuật xét nghiệm y học,B00,25.5,2021,Đại trà,
YCT,7720601,Kỹ thuật Xét nghiệm y học,B00,23.75,2022,,
YCT,7720601,Kỹ thuật xét nghiệm Y học,B00,24.05,2023,,
YCT,7720601,Kỹ thuật Xét nghiệm y học,B00,24.38,2024,,
YCT,7720601,Kỹ thuật Xét nghiệm y học,B00,19.4,2025,,
YCT,7720701,Y tế công cộng,B00,18,2019,,
YCT,7720701,Y tế công cộng,B00,19,2020,Điểm trúng tuyển đại trà,
YCT,7720701,Y tế công cộng,B00,20,2021,Đại trà,
YCT,7720701,Y tế công cộng,B00,20,2022,,
YCT,7720701,Y tế công cộng,B00,20,2023,,
YCT,7720701,Y tế công cộng,B00,19.2,2024,,
YCT,7720701,Y tế công cộng,B00,17,2025,,
YDD,7720301,Điều dưỡng,B00;D07;D08,18,2019,,
YDD,7720301,Điều dưỡng,B00;B08;D01;D07,19,2020,,
YDD,7720301,Điều dưỡng,B00;B08;D01;D07,20,2021,,
YDD,7720301,Điều dưỡng,B00;B08;D01;D07,19.5,2022,,
YDD,7720301,Điều dưỡng,B00;B08;D01;D07,19,2023,,
YDD,7720301,Điều dưỡng,B00;B08;D01;D07,19,2024,,
YDD,7720301,Điều dưỡng,A00;A01;B00;B03;B08;C02;D01;D07,21,2025,,
YDD,7720302,Hộ sinh,B00;D07;D08,18,2019,,
YDD,7720302,Hộ sinh,B00;B08;D01;D07,19,2020,,
YDD,7720302,Hộ sinh,B00;B08;D01;D07,19,2021,,
YDD,7720302,Hộ sinh,B00;B08;D01;D07,19,2022,,
YDD,7720302,Hộ sinh,B00;B08;D01;D07,19,2023,,
YDD,7720302,Hộ sinh,B00;B08;D01;D07,19,2024,,
YDD,7720302,Hộ sinh,A00;A01;B00;B03;B08;C02;D01;D07,17,2025,,
YDN,7720101,Y khoa,B00,24.4,2019,SI >= 7; TTNV <= 3,
YDN,7720101,Y khoa,B00,26.8,2020,SI >= 8;TTNV<=1,
YDN,7720101,Y khoa,B00,26.6,2021,SI >= 8.25; TTNV <=7,
YDN,7720101,Y khoa,B00,25.55,2022,,
YDN,7720101,Y khoa,A00;B00;B08;D07,25,2023,"TO>=7,60; TTNV <=1",
YDN,7720101,Y khoa,A00;B00;B08;D07,25.47,2024,,
YDN,7720101,Y khoa,A00;B00;B08;D07,22.85,2025,,
YDN,7720201,Dược học,B00,22.6,2019,H0 >=6; TTNV <=8,
YDN,7720201,Dược Học,B00,25.6,2020,HO>= 7.5; TTNV <= 3,
YDN,7720201,Dược Học,B00,25,2021,HO >= 7.25; TTNV <=11,
YDN,7720201,Dược học,B00,23.7,2022,,
YDN,7720201,Dược học,A00;B00;B08;D07,23.75,2023,"TO>=6,80; TTNV <=1",
YDN,7720201,Dược học,A00;B00;B08;D07,23.6,2024,,
YDN,7720201,Dược học,A00;B00;B08;D07,19,2025,,
YDN,7720601,Kỹ thuật xét nghiệm y học,B00,21,2019,SI >= 6.5; TTNV <=13,
YDN,7720601,Kỹ thuật xét nghiệm y học,B00,24.3,2020,SI > 6.75; TTNV <= 4,
YDN,7720601,Kỹ thuật xét nghiệm y học,B00,24.3,2021,SI >= 7.5; TTNV <=2,
YDN,7720601,Kỹ thuật xét nghiệm y học,B00,19.2,2022,,
YDN,7720601,Kỹ thuật xét nghiệm y học,A00;B00;B08;D07,19,2023,"TO>=6,80; TTNV <=5",
YDN,7720601,Kỹ thuật xét nghiệm y học,A00;B00;B08;D07,20.6,2024,,
YDN,7720601,Kỹ thuật xét nghiệm y học,A00;B00;B08;D07,20.85,2025,,
YDN,7720602,Kỹ thuật hình ảnh y học,B00,19,2019,SI >=5.25; TTNV <= 3,
YDN,7720602,Kỹ thuật hình ảnh y học,B00,22.2,2020,SI >= 5.5; TTNV <= 10,
YDN,7720602,Kỹ thuật hình ảnh y học,B00,22.5,2021,SI >= 5.75; TTNV <=2,
YDN,7720602,Kỹ thuật hình ảnh y học,B00,19,2022,,
YDN,7720602,Kỹ thuật hình ảnh y học,A00;B00;B08;D07,19,2023,"TO>=7,00; TTNV <=3",
YDN,7720602,Kỹ thuật hình ảnh y học,A00;B00;B08;D07,19,2024,,
YDN,7720602,Kỹ thuật hình ảnh y học,A00;B00;B08;D07,20.2,2025,,
YDN,7720603,Kỹ thuật phục hồi chức năng,B00,19.8,2019,SI >= 5.75; TTNV <= 3,
YDN,7720603,Kỹ thuật phục hồi chức năng,B00,23,2020,SI >= 6;TTNV <= 3,
YDN,7720603,Kỹ thuật phục hồi chức năng,B00,22,2021,SI >= 6.5; TTNV <= 1,
YDN,7720603,Kỹ thuật phục hồi chức năng,B00,19.05,2022,,
YDN,7720603,Kỹ thuật phục hồi chức năng,A00;B00;B08;D07,19,2023,"TO>=5,00; TTNV <=4",
YDN,7720603,Kỹ thuật phục hồi chức năng,A00;B00;B08;D07,21,2024,,
YDN,7720603,Kỹ thuật phục hồi chức năng,A00;B00;B08;D07,21.1,2025,,
YDS,7720101,Y khoa,B00,26.7,2019,,
YDS,7720101,Y khoa,B00,28.45,2020,,
YDS,7720101,Y khoa,B00,28.2,2021,,
YDS,7720101,Y khoa,B00,27.55,2022,,
YDS,7720101,Y khoa,B00,27.34,2023,,
YDS,7720101,Y khoa,B00,27.8,2024,,
YDS,7720101,Y khoa,B00,27.34,2025,,
YDS,7720110,Y học dự phòng,B00,20.5,2019,,
YDS,7720110,Y học dự phòng,B00,21.95,2020,,
YDS,7720110,Y học dự phòng,B00,23.9,2021,,
YDS,7720110,Y học dự phòng,B00,21,2022,,
YDS,7720110,Y học dự phòng,A00;B00,22.65,2023,,
YDS,7720110,Y học dự phòng,A00;B00,23.25,2024,,
YDS,7720110,Y học dự phòng,A00;B00,19,2025,,
YDS,7720115,Y học cổ truyền,B00,22.4,2019,,
YDS,7720115,Y học cổ truyền,B00,25,2020,,
YDS,7720115,Y học cổ truyền,B00,25.2,2021,,
YDS,7720115,Y học cổ truyền,B00,24.2,2022,,
YDS,7720115,Y học cổ truyền,B00,24.54,2023,,
YDS,7720115,Y học cố truyền,B00,24.8,2024,,
YDS,7720115,Y học cổ truyền,B00,21.5,2025,,
YDS,7720201,Dược học,B00,23.85,2019,,
YDS,7720201_B00,Dược học,B00,26.2,2020,,
YDS,7720201_A00,Dược học,A00,26.2,2020,,
YDS,7720201_B00,Dược học,B00,26.25,2021,,
YDS,7720201_A00,Dược học,A00,26.25,2021,,
YDS,7720201,Dược học,A00;B00,25.5,2022,,
YDS,7720201,Dược học,A00;B00,25.5,2023,,
YDS,7720201,Dược học,A00;B00,25.72,2024,,
YDS,7720201,Dược học,A00;B00,22.85,2025,,
YDS,7720301,Điều dưỡng,B00,21.5,2019,,
YDS,7720301,Điều dưỡng,B00,23.65,2020,,
YDS,7720301,Điều dưỡng,B00,24.1,2021,,
YDS,7720301,Điều dưỡng,B00,20.3,2022,,
YDS,7720301,Điều dưỡng,A00;B00,23.15,2023,,
YDS,7720301,Điều dưỡng,A00;B00,24.03,2024,,
YDS,7720301,Điều dưỡng,A00;B00,20.15,2025,,
YDS,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,B00,21.25,2019,,
YDS,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,B00,23.5,2020,,
YDS,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,B00,24.15,2021,,
YDS,7720301_03,"Điều dưỡng chuyên ngành Gây
mê hồi sức",B00,23.25,2022,,
YDS,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,A00;B00,23.88,2023,,
YDS,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,A00;B00,24.5,2024,,
YDS,7720301_03,Điều dưỡng chuyên ngành Gây mê hồi sức,A00;B00,21.1,2025,,
YDS,7720401,Dinh dưỡng,B00,21.7,2019,,
YDS,7720401,Dinh dưỡng,B00,23.4,2020,,
YDS,7720401,Dinh dưỡng,B00,24,2021,,
YDS,7720401,Dinh dưỡng,B00,20.35,2022,,
YDS,7720401,Dinh dưỡng,A00;B00,23.4,2023,,
YDS,7720401,Dinh dưỡng,A00;B00,24.1,2024,,
YDS,7720401,Dinh dưỡng,A00;B00,19.25,2025,,
YDS,7720501,Răng - Hàm - Mặt,B00,26.1,2019,,
YDS,7720501,Răng - Hàm - Mặt,B00,28,2020,,
YDS,7720501,Răng - Hàm - Mặt,B00,27.65,2021,,
YDS,7720501,Răng - Hàm - Mặt,B00,27,2022,,
YDS,7720501,Răng - Hàm - Mặt,B00,26.96,2023,,
YDS,7720501,Răng - Hàm - Mặt,B00,27.35,2024,,
YDS,7720501,Răng - Hàm - Mặt,B00,26.45,2025,,
YDS,7720502,Kỹ thuật phục hình răng,B00,22.55,2019,,
YDS,7720502,Kỹ thuật phục hình răng,B00,24.85,2020,,
YDS,7720502,Kỹ thuật phục hình răng,B00,25,2021,,
YDS,7720502,Kỹ thuật phục hình răng,B00,24.3,2022,,
YDS,7720502,Kỹ thuật phục hình răng,A00;B00,24.54,2023,,
YDS,7720502,Kỹ thuật phục hình răng,A00;B00,24.8,2024,,
YDS,7720502,Kỹ thuật phục hình răng,A00;B00,21.5,2025,,
YDS,7720601,Kỹ thuật xét nghiệm y học,B00,23,2019,,
YDS,7720601,Kỹ thuật xét nghiệm y học,B00,25.35,2020,,
YDS,7720601,Kỹ thuật xét nghiệm y học,B00,25.45,2021,,
YDS,7720601,Kỹ thuật xét nghiệm y học,B00,24.5,2022,,
YDS,7720601,Kỹ thuật xét nghiệm y học,A00;B00,24.59,2023,,
YDS,7720601,Kỹ thuật xét nghiệm y học,A00;B00,25.02,2024,,
YDS,7720601,Kỹ thuật xét nghiệm y học,A00;B00,22.05,2025,,
YDS,7720602,Kỹ thuật hình ảnh y học,B00,22,2019,,
YDS,7720602,Kỹ thuật hình ảnh y học,B00,24.45,2020,,
YDS,7720602,Kỹ thuật hình ảnh y học,B00,24.8,2021,,
YDS,7720602,Kỹ thuật hình ảnh y học,B00,23,2022,,
YDS,7720602,Kỹ thuật hình ảnh y học,A00;B00,23.85,2023,,
YDS,7720602,Kỹ thuật hình ảnh y học,A00;B00,24.35,2024,,
YDS,7720602,Kỹ thuật hình ảnh y học,A00;B00,21,2025,,
YDS,7720603,Kỹ thuật phục hồi chức năng,B00,21.1,2019,,
YDS,7720603,Kỹ thuật phục hồi chức năng,B00,23.5,2020,,
YDS,7720603,Kỹ thuật phục hồi chức năng,B00,24.1,2021,,
YDS,7720603,Kỹ thuật phục hồi chức năng,B00,20.6,2022,,
YDS,7720603,Kỹ thuật phục hồi chức năng,A00;B00,23.35,2023,,
YDS,7720603,Kỹ thuật phục hồi chức năng,A00;B00,24.04,2024,,
YDS,7720603,Kỹ thuật phục hồi chức năng,A00;B00,21,2025,,
YDS,7720701,Y tế công cộng,B00,18.5,2019,,
YDS,7720701,Y tế công cộng,B00,19,2020,,
YDS,7720701,Y tế công cộng,B00,22,2021,,
YDS,7720701,Y tế công cộng,B00,19.1,2022,,
YDS,7720701,Y tế công cộng,A00;B00,19,2023,,
YDS,7720701,Y tế công cộng,A00;B00,21.45,2024,,
YDS,7720701,Y tế công cộng,A00;B00,17,2025,,
YHB,7720101,Y khoa,B00,26.75,2019,TTNV<=1,
YHB,7720101,Y khoa,B00,28.9,2020,TTNV<=1,
YHB,7720101,Y khoa,B00,28.85,2021,TTNV<=1,
YHB,7720101,Y khoa,B00,28.15,2022,,
YHB,7720101,Y khoa,B00,27.73,2023,TTNV <= 1,
YHB,7720101,Y khoa,B00,28.27,2024,,
YHB,7720101,Y khoa,B00,28.13,2025,,
YHB,7720110,Y học dự phòng,B00,21,2019,TTNV<=1,
YHB,7720110,Y học dự phòng,B00,24.25,2020,TTNV<=3,
YHB,7720110,Y học dự phòng,B00,24.85,2021,TTNV<=4,
YHB,7720110,Y học dự phòng,B00,23.15,2022,,
YHB,7720110,Y học dự phòng,B00,22.3,2023,TTNV <= 1,
YHB,7720110,Y học dự phòng,B00,22.94,2024,,
YHB,7720110,Y học dự phòng,B00,17,2025,,
YHB,7720115,Y học cổ truyền,B00,23.3,2019,TTNV<=3,
YHB,7720115,Y học cổ truyền,B00,26.5,2020,TTNV<=2,
YHB,7720115,Y học cổ truyền,B00,26.2,2021,TTNV<=1,
YHB,7720115,Y học cổ truyền,B00,25.25,2022,,
YHB,7720115,Y học cổ truyền,B00,24.77,2023,TTNV <= 2,
YHB,7720115,Y học cổ truyền,B00,25.29,2024,,
YHB,7720115,Y học cổ truyền,B00,23.5,2025,,
YHB,7720301,Điều dưỡng,B00,22,2019,TTNV<=1,
YHB,7720301,Điều Dưỡng,B00,25.8,2020,TTNV<=2,
YHB,7720301,Điều Dưỡng,B00,25.6,2021,TTNV<=1,
YHB,7720301,Điều dưỡng,B00,24.7,2022,,
YHB,7720301,Điều dưỡng chương trình tiên tiến,B00,24,2023,,
YHB,7720301,Điều dưỡng chương trình tiên tiến,B00,24.59,2024,,
YHB,7720301,Điều dưỡng,A00;B00,22.25,2025,,
YHB,7720401,Dinh dưỡng,B00,21,2019,TTNV<=3,
YHB,7720401,Dinh dưỡng,B00,24.7,2020,TTNV<=5,
YHB,7720401,Dinh dưỡng,B00,24.65,2021,TTNV<=2,
YHB,7720401,Dinh dưỡng,B00,23.25,2022,,
YHB,7720401,Dinh dưỡng,B00,23.19,2023,TTNV <= 2,
YHB,7720401,Dinh dưỡng,B00,23.33,2024,,
YHB,7720401,Dinh dưỡng,A00;B00,18.75,2025,,
YHB,7720501,Răng - Hàm - Mặt,B00,26.4,2019,TTNV<=2,
YHB,7720501,Răng Hàm Mặt,B00,28.65,2020,TTNV<=2,
YHB,7720501,Răng Hàm Mặt,B00,28.45,2021,TTNV<=1,
YHB,7720501,Răng Hàm Mặt,B00,27.7,2022,,
YHB,7720501,Răng hàm mặt,B00,27.5,2023,TTNV <= 2,
YHB,7720501,Răng hàm mặt,B00,27.67,2024,,
YHB,7720501,Răng - Hàm - Mặt,B00,27.34,2025,,
YHB,7720601,Kỹ thuật xét nghiệm y học,B00,23.2,2019,TTNV<=5,
YHB,7720601,Kỹ thuật xét nghiệm y học,B00,26.5,2020,TTNV<=5,
YHB,7720601,Kỹ thuật xét nghiệm y học,B00,26.2,2021,TTNV<=4,
YHB,7720601,Kỹ thuật xét nghiệm Y học,B00,25.55,2022,,
YHB,7720601,Kỹ thuật xét nghiệm Y học,B00,24.85,2023,TTNV <= 2,
YHB,7720601,Kỹ thuật xét nghiệm Y học,B00,25.35,2024,,
YHB,7720601,Kỹ thuật xét nghiệm y học,A00;B00,23.72,2025,,
YHB,7720699,Khúc xạ nhãn khoa,B00,23.4,2019,TTNV<=2,
YHB,7720699,Khúc xạ nhãn khoa,B00,26.65,2020,TTNV<=3,
YHB,7720699,Khúc xạ nhãn khoa,B00,26.2,2021,TTNV<=2,
YHB,7720699,Khúc xạ nhãn khoa,B00,25.8,2022,,
YHB,7720699,Khúc xạ nhãn khoa,B00,25.4,2023,TTNV <= 3,
YHB,7720699,Khúc xạ nhãn khoa,B00,25.38,2024,,
YHB,7720699,Khúc xạ nhãn khoa,A00;B00,23.23,2025,,
YHB,7720701,Y tế công cộng,B00,19.9,2019,TTNV<=1,
YHB,7720701,Y tế công cộng,B00,22.4,2020,TTNV<=1,
YHB,7720701,Y tế công cộng,B00,23.8,2021,TTNV<=3,
YHB,7720701,Y tế công cộng,B00,21.5,2022,,
YHB,7720701,Y tế công cộng,B00,20.7,2023,TTNV <= 1,
YHB,7720701_B08,Y tế công cộng,B08,22.35,2024,,
YHB,7720701_D01,Y tế công cộng,D01,24.3,2024,,
YHB,7720701_B00,Y tế công cộng,B00,22.85,2024,,
YHB,7720701_B00,Y tế công cộng,B00,18.2,2025,,
YHB,7720701_B08,Y tế công cộng,B08,18.2,2025,,
YHB,7720701_D01,Y tế công cộng,D01,21.2,2025,,
YKV,7720101,Y khoa,B00,22.4,2019,,
YKV,7720101,Y khoa (Bác sỹ đa khoa),B00,25.4,2020,,
YKV,7720101,Y khoa (BSĐK) liên thông,B00,22,2020,,
YKV,7720101,Y khoa,B00,25.7,2021,,
YKV,7720101,Y khoa,B00,24.75,2022,,
YKV,7720101,Y khoa,B00,24,2023,,
YKV,7720101,Y khoa,B00,24.85,2024,,
YKV,7720101,Y khoa,A00;B00,22.1,2025,,
YKV,7720110,Y học dự phòng,B00,18,2019,,
YKV,7720110,Y học dự phòng,B00,19,2020,,
YKV,7720110,Y học dự phòng,B00,19,2021,,
YKV,7720110,Y học dự phòng,B00,19,2022,,
YKV,7720110,Y học dự phòng,B00,19,2023,,
YKV,7720110,Y học dự phòng,B00,19,2024,,
YKV,7720110,Y học dự phòng,A00;B00;D07,17.25,2025,,
YKV,7720201,Dược học,A00;B00,21,2019,,
YKV,7720201,Dược học,A00;B00,23.5,2020,,
YKV,7720201,Dược học,A00;B00,24,2021,,
YKV,7720201,Dược học,A00;B00,23.5,2022,,
YKV,7720201,Dược học,A00;B00,22.5,2023,,
YKV,7720201,Dược học,A00;B00,23,2024,,
YKV,7720201,Dược học,A00;B00;D07,19,2025,,
YKV,7720301,Điều dưỡng,B00,18,2019,,
YKV,7720301,Điều dưỡng,B00,19,2020,,
YKV,7720301,Điều dưỡng,B00,19,2021,,
YKV,7720301,Điều dưỡng,B00,19,2022,,
YKV,7720301,Điều dưỡng,B00,19,2023,,
YKV,7720301,Điều dưỡng,B00,19,2024,,
YKV,7720301,Điều dưỡng,A00;B00;D07,17.5,2025,,
YKV,7720601,Kỹ thuật xét nghiệm y học,B00,18,2019,,
YKV,7720601,Kỹ thuật Xét nghiệm Y học,B00,21,2020,,
YKV,7720601,Kỹ thuật Xét nghiệm Y học,B00,22.5,2021,,
YKV,7720601,Kỹ thuật xét nghiệm y học,B00,20.5,2022,,
YKV,7720601,Kỹ thuật xét nghiệm y học,B00,19,2023,,
YKV,7720601,Kỹ thuật xét nghiệm y học,B00,19,2024,,
YKV,7720601,Kỹ thuật xét nghiệm y học,A00;B00;D07,20,2025,,
YPB,7720115,Y học cổ truyền,B00,20.1,2019,,
YPB,7720115,Y học cổ truyền,B00,23.9,2020,,
YPB,7720115,Y học cổ truyền,B00,24.35,2021,Tiêu chí phụ: Tổng điểm 3 môn: 23.85; môn 1: 7.75; môn 2: 8.5; môn 3: 7.6,
YPB,7720115,Y học cổ truyền,B00,21,2022,,
YPB,7720115,Y học cố truyền,B00,21.8,2023,,
YPB,7720115,Y học cổ truyền,B00,22.5,2024,"Tổng điểm 3 môn: 22, môn 1: 7.00, môn 2: 7.00, môn 3: 8.00",
YPB,7720115,Y học cổ truyền,A00;B00,24.03,2025,,
YTB,7720101,Y khoa,B00,24.6,2019,,
YTB,7720101,Y khoa,B00,27.15,2020,TTNV<=3,
YTB,7720101,Y khoa,B00,26.9,2021,TTNV<=1,
YTB,7720101,Y khoa,B00;D07;D08,26.3,2022,,
YTB,7720101,Y khoa,B00;D07;D08,25.8,2023,,
YTB,7720101,Y khoa,B00;D07;D08,26.17,2024,,
YTB,7720101,Y khoa,B00;D07;D08,24.6,2025,,
YTB,7720110,Y học dự phòng,B00,18,2019,,
YTB,7720110,Y học dự phòng,B00,19.75,2020,,
YTB,7720110,Y học dự phòng,B00,22.1,2021,TTNV<=3,
YTB,7720110,Y học dự phòng,B00;D08,19,2022,,
YTB,7720110,Y học dự phòng,B00;D08,19,2023,,
YTB,7720110,Y học dự phòng,B00;D08,19.15,2024,,
YTB,7720110,Y học dự phòng,B00;D08,17,2025,,
YTB,7720201,Dược học,A00,22.75,2019,,
YTB,7720201,Dược học,A00,25.75,2020,TTNV<=3,
YTB,7720201,Dược học,A00,24.9,2021,TTNV<=8,
YTB,7720201,Dược học,A00;A01;D07,25,2022,,
YTB,7720201,Dược học,A00;A01;D07,23.14,2023,,
YTB,7720201,Dược học,A00;A01;D07,24,2024,,
YTB,7720201,Dược học,A00;A01;D07,19.5,2025,,
YTB,7720301,Điều dưỡng,B00,21.25,2019,,
YTB,7720301,Điều dưỡng,A00,24.4,2020,,
YTB,7720301,Điều dưỡng,B00,24.2,2021,TTNV<=4,
YTB,7720301,Điều dưỡng,B00;B08,21.3,2022,,
