Mã trường,Mã ngành,Tên ngành,Tổ hợp môn năm 2019,Tổ hợp môn năm 2020,Tổ hợp môn năm 2021,Tổ hợp môn năm 2022,Tổ hợp môn năm 2023,Tổ hợp môn năm 2024,Điểm chuẩn năm 2019,Điểm chuẩn năm 2020,Điểm chuẩn năm 2021,Điểm chuẩn năm 2022,Điểm chuẩn năm 2023,Điểm chuẩn năm 2024
SKH,7510201,Công nghệ kỹ thuật cơ khí,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07;K00;K01;Q00,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,16.0,15.0,15.0,15.5
SKH,7510202,Công nghệ chế tạo máy,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07;K00;K01;Q00,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,16.0,15.0,15.0,15.5
SKH,7510203,Công nghệ kỹ thuật cơ điện tử,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07;K00;K01;Q00,A00;A01;D01;D07,A00;A01;D01;D07,15.0,16.0,16.0,15.0,15.5,16.0
SKH,7510205,Công nghệ kỹ thuật ô tô,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07;K00;K01;Q00,A00;A01;D01;D07,A00;A01;D01;D07,15.0,16.0,18.0,17.0,17.0,17.0
SKH,7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07;K00;K01;Q00,A00;A01;D01;D07,A00;A01;D01;D07,14.0,16.0,16.0,15.0,16.0,16.0
SKH,7510401,Công nghệ kỹ thuật hóa học,A00;A02;B00;D07,A00;A02;B00;D07,A00;A02;B00;D07,A00;A01;A02;B00;D07,A00;A02;B00;D07,A00;A02;B00;D07,14.0,15.5,16.0,15.0,15.0,15.0
SNH,7860228,Chỉ huy kỹ thuật Công binh,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,18.75,24.1,23.7,23.5,16.25,22.45
SP2,7140201,Giáo dục Mầm non,M00;M01;M05;M09;M10;M11;M13;M26,M00;M01;M05;M09;M10;M11;M13;M26,M01;M05;M09;M11;M26,M01;M05;M09;M11;M26,M01;M05;M09;M11;M26,M01;M09;M26;M05,26.0,25.0,25.5,33.43,23.75,25.73
SP2,7140202,Giáo dục Tiểu học,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,A00;A01;C04;D01,D01;A01;A00;C04,27.5,31.0,32.5,36.32,26.03,27.39
SP2,7140204,Giáo dục Công dân,C00;C19;D01;D66,C00;C19;D01;D66,C00;C19;D01;D66,C00;C19;D01;D66,C00;C19;D01;D66,D01;C00;D66;C19,24.0,25.0,25.5,34.92,26.68,27.94
SP2,7140206,Giáo dục Thể chất,T00;T01;T02;T03;T05,T00;T01;T02;T03;T05,T00;T01;T02;T05,T00;T01;T02;T04;T05,T00;T01;T02;T04;T05,T01;T02;T00;T05,26.0,25.0,24.0,32.83,21.0,20.0
SP2,7140209,Sư phạm Toán học,A00;A01;D01;D84,A00;A01;D01;D84,A00;A01;D01;D84,A00;A01;D01;D84,A00;A01;D01;D84,A00;A01;D01;D84,25.0,25.0,30.5,34.95,26.28,26.83
SP2,7140210,Sư phạm Tin học,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;D01;A01;C01,24.0,25.0,25.5,24.3,22.7,24.85
SP2,7140211,Sư phạm Vật lý,A00;A01;A04;C01;D11,A00;A01;A04;C01;D11,A00;A01;A04;C01;D11,A00;A01;C01;D01;D11,A00;A01;C01;D01;D11,A00;A01;C01;D11,24.0,25.0,25.5,34.03,25.5,26.81
SP2,7140212,Sư phạm Hóa học,A00;A06;B00;D07,A00;A06;B00;D07,A00;A06;B00;D07,A00;A06;B00;D07,A00;A06;B00;D07,A00;D07;B00;A06,24.0,25.0,25.5,34.07,25.29,26.54
SP2,7140213,Sư phạm Sinh học,A02;B00;B02;B03;B08;D08,A02;B00;B02;B03;B08;D08,A02;B00;B02;B03;B08,A02;B00;B02;B03;B08,A02;B00;B02;B03;B08,B00;B08;A02;B03,24.0,25.0,25.5,31.57,24.49,26.33
SP2,7140217,Sư phạm Ngữ văn,C00;C14;D01;D15,C00;C14;D01;D15,C00;C14;D01;D15,C00;C14;D01;D15,C00;C14;D01;D15,C00;D01;C14;D15,25.0,25.0,30.5,37.17,27.47,28.83
SP2,7140218,Sư phạm Lịch sử,C00;C03;C19;D14,C00;C03;C19;D14,C00;C03;C19;D14,C00;C03;C19;D14,C00;C03;C19;D14,C00;C03;D14;C19,24.0,25.0,25.5,38.67,28.58,28.83
SP2,7140231,Sư phạm Tiếng Anh,A01;D01;D11;D12,A01;D01;D11;D12,A01;D01;D11;D12,A01;D01;D11;D12,A01;D01;D11;D12,D01;A01;D11;D12,24.0,25.0,32.0,35.28,26.25,27.2
SP2,7220201,Ngôn ngữ Anh,A01;D01;D11;D12,A01;D01;D11;D12,A01;D01;D11;D12,A01;D01;D11;D12,A01;D01;D11;D12,D01;A01;D11;D12,22.0,20.0,20.0,32.73,25.02,25.94
SP2,7220204,Ngôn ngữ Trung Quốc,A01;D01;D01. D04;D04;D11;D14,A01;D01;D01. D04;D04;D11;D14,D01;D04;D11;D14;DD2,D01;D04;D11;D14,D01;D04;D11;D14,D04;D01;D14;D11,23.0,26.0,24.0,32.75,24.63,26.14
SP2,7310630,Việt Nam học,C00;C14;D01;D15,C00;C14;D01;D15,C00;C14;D01;D15,C00;C14;D01;D15,C00;C14;D01;D15,C00;D01;C14;D15,20.0,20.0,20.0,25.5,16.4,25.07
SP2,7480201,Công nghệ thông tin,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;A01;C01;D01,A00;D01;D01;C01,20.0,20.0,20.0,25.37,15.0,21.6
SPD,7140201,Giáo dục Mầm non,C19;C20;M00;M05;M07;M11,C19;C20;M00;M05;M07;M11,C19;C20;M00;M05;M07;M11,C19;C20;M00;M05;M07;M11,C19;C20;M00;M05,M00;M05;C19;C20,21.0,18.5,19.0,19.0,23.23,26.41
SPD,7140202,Giáo dục Tiểu học,C01;C03;C04;D01,C01;C03;C04;D01,C01;C03;C04;D01,C01;C03;C04;D01,C01;C03;C04;D01,C01;C03;C04;D01,19.5,20.0,22.0,19.0,23.28,25.27
SPD,7140205,Giáo dục Chính trị,C00;C18;C19;D01;D14,C00;C19;D01;D14,C00;C19;D01;D14,C00;C19;D01;D14,C00;C19;D01;D14,C00;C19;D01;D14,18.0,18.5,19.0,24.25,25.8,26.8
SPD,7140206,Giáo dục Thể chất,T00;T05;T06;T07,T00;T05;T06;T07,T00;T05;T06;T07,T00;T05;T06;T07,T00;T05;T06;T07,T00;T05;T06;T07,22.0,17.5,23.0,18.0,25.66,25.7
SPD,7140209,Sư phạm Toán học,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;D90,18.5,18.5,24.0,23.1,24.17,26.33
SPD,7140210,Sư phạm Tin học,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;D90,19.0,18.5,19.0,19.0,19.0,23.76
SPD,7140211,Sư phạm Vật lý,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;D90,18.0,18.5,22.0,22.85,23.98,25.8
SPD,7140212,Sư phạm Hóa học,A00;A06;B00;D07;D90,A00;A06;B00;D07;D90,A00;A06;B00;D07;D90,A00;A06;B00;D07;D90,A00;A06;B00;D07;D90,A00;B00;D07;D90,18.0,18.5,23.0,23.95,24.45,25.94
SPD,7140213,Sư phạm Sinh học,A02;B00;B02;D08;D90,A02;B00;B02;D08;D90,A02;B00;B02;D08;D90,A02;B00;B02;D08;D90,A02;B00;B02;D08;D90,A02;B00;D08;D90,20.35,18.5,19.0,21.85,23.2,24.86
SPD,7140217,Sư phạm Ngữ văn,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,19.0,18.5,23.0,21.0,26.4,27.31
SPD,7140218,Sư phạm Lịch sử,C00;C19;D09;D14,C00;C19;D09;D14,C00;C19;D09;D14,C00;C19;D09;D14,C00;C19;D09;D14,C00;C19;D14;D09,18.0,18.5,19.0,26.0,27.4,27.84
SPD,7140219,Sư phạm Địa lý,A07;C00;C04;D10,A07;C00;C04;D10,A07;C00;C04;D10,A07;C00;C04;D10,A07;C00;C04;D10,C00;C04;D10;A07,18.5,18.5,19.0,25.0,25.57,27.43
SPD,7140221,Sư phạm Âm nhạc,N00;N01,N00;N01,N00;N01,N00;N01,N00;N01,N00;N01,22.0,17.5,19.0,18.0,18.0,25.3
SPD,7140222,Sư phạm Mỹ thuật,H00;H07,H00;H07,H00;H07,H00;H07,H00;H07,H00;H07,22.0,17.5,19.0,18.0,18.0,22.5
SPD,7140231,Sư phạm Tiếng Anh,D01;D13;D14;D15,D01;D13;D14;D15,D01;D13;D14;D15,D01;D13;D14;D15,D01;D13;D14;D15,D01;D14;D15;D13,19.5,18.5,24.0,19.0,23.79,25.43
SPD,7220201,Ngôn ngữ Anh,D01;D13;D14;D15,D01;D13;D14;D15,D01;D13;D14;D15,D01;D13;D14;D15,D01;D13;D14;D15,D01;D14;D15;D13,14.0,15.0,17.0,16.0,18.0,22.51
SPD,7220204,Ngôn ngữ Trung Quốc,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,17.89,20.5,23.0,16.0,18.0,23.7
SPD,7229042,Quản lý văn hóa,C00;C19;C20;D14,C00;C19;C20;D14,C00;C19;C20;D14,C00;C19;C20;D14,C00;C19;C20;D14,C00;C19;C20;D14,14.0,15.0,15.0,15.0,15.0,23.48
SPD,7310630,Việt Nam học,C00;C19;C20;D01;D14,C00;C19;C20;D01,C00;C19;C20;D01,C00;C19;C20;D01,C00;C19;C20;D01,C00;C19;C20;D01,17.0,15.0,16.0,15.0,15.0,23.93
SPD,7340101,Quản trị kinh doanh,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,14.0,15.0,19.0,15.5,15.0,16.5
SPD,7340201,Tài chính - Ngân hàng,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,14.0,15.0,18.0,15.0,15.0,19.5
SPD,7340301,Kế toán,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,A00;A01;D01;D10,14.0,16.0,19.0,15.5,15.0,19.1
SPD,7440301,Khoa học môi trường,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,14.0,15.0,15.0,15.0,15.0,15.0
SPD,7480101,Khoa học máy tính,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;A04;D90,A00;A01;A02;D90,14.0,15.0,15.0,15.0,15.0,15.0
SPD,7620109,Nông học,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,14.0,15.0,15.0,15.0,15.0,15.0
SPD,7620301,Nuôi trồng thủy sản,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,A00;B00;D07;D08,14.0,15.0,15.0,15.0,15.0,15.0
SPD,7760101,Công tác xã hội,C00;C19;C20;D14,C00;C19;C20;D14,C00;C19;C20;D14,C00;C19;C20;D14,C00;C19;C20;D14,C00;C19;C20;D14,14.0,15.0,15.0,15.0,15.0,23.23
SPD,7850103,Quản lý đất đai,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,A00;A01;B00;D07,20.7,15.0,15.0,15.0,15.0,15.0
SPH,7220201,Ngôn ngữ Anh,D01,D01,D01,D01,D01,D01,23.79,25.65,27.4,26.35,26.6,26.99
SPK,7480108A,Công nghệ kỹ thuật máy tính,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,20.35,22.5,20.77,25.25,24.98,25.4
SPK,7480201A,Công nghệ thông tin,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,21.8,24.75,20.77,26.35,25.98,25.65
SPK,7510102A,Công nghệ kỹ thuật công trình xây dựng,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,17.8,20.0,20.77,19.75,20.0,21.0
SPK,7510201A,Công nghệ kỹ thuật cơ khí,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,20.5,21.25,20.77,22.0,23.2,24.25
SPK,7510202A,Công nghệ chế tạo máy,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,19.5,21.0,20.77,21.3,23.2,23.0
SPK,7510203A,Công nghệ kỹ thuật cơ điện tử,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,21.0,22.0,20.77,22.1,24.69,25.1
SPK,7510205A,Công nghệ kỹ thuật ô tô,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,21.8,24.25,20.77,23.25,24.38,24.75
SPK,7510206A,Công nghệ kỹ thuật nhiệt,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,18.05,20.0,20.77,17.0,23.75,21.0
SPK,7510301A,"Công nghệ kỹ thuật điện, điện tử",A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,19.3,21.0,20.77,21.65,23.5,24.5
SPK,7510302A,Công nghệ điện tử - viễn thông,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,18.4,20.0,20.77,22.25,23.0,24.35
SPK,7510303A,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,21.5,23.0,20.77,24.8,25.15,25.35
SPK,7510601A,Quản lý công nghiệp,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,A00;A01;D01;D90,18.5,21.25,20.77,19.25,22.3,23.05
SPK,7540101A,Công nghệ thực phẩm,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,A00;B00;D07;D90,18.45,21.0,20.77,17.5,21.1,22.5
SPS,7140202,Giáo dục Tiểu học,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,A00;A01;D01,20.25,23.75,25.4,24.25,24.9,26.13
SPS,7140203,Giáo dục Đặc biệt,C00;C15;D01,C00;C15;D01,C00;C15;D01,C00;C15;D01,C00;C15;D01,C00;C15;D01,19.5,19.0,23.4,21.75,25.01,26.5
SPS,7140206,Giáo dục Thể chất,M08;T00;T01;T02,M08;T01,M08;T01,M08;T01,M08;T01,M08;T01,18.5,20.5,23.75,22.75,26.1,26.71
SPS,7140209,Sư phạm Toán học,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,A00;A01,24.0,26.25,26.7,27.0,26.5,27.6
SPS,7140210,Sư phạm Tin học,A00;A01;B08,A00;A01;B08,A00;A01;B08,A00;A01;B08,A00;A01;B08,A00;A01;B08,18.5,19.5,23.0,22.5,22.75,24.73
SPS,7140211,Sư phạm Vật lý,A00;A01;C01,A00;A01;C01,A00;A01;C01,A00;A01;C01,A00;A01;C01,A00;A01;C01,22.75,25.25,25.8,26.5,26.1,27.25
SPS,7140212,Sư phạm Hóa học,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,23.5,25.75,27.0,27.35,26.55,27.67
SPS,7140213,Sư phạm Sinh học,B00;D08,B00;D08,B00;D08,B00;D08,B00;D08,B00;D08,20.5,22.25,25.0,24.8,24.9,26.22
SPS,7140217,Sư phạm Ngữ văn,C00;D01;D78,C00;D01;D78,C00;D01;D78,C00;D01;D78,C00;D01;D78,C00;D01;D78,22.5,25.25,27.0,28.25,27.0,28.6
SPS,7140218,Sư phạm Lịch sử,C00;C14;D14,C00;D14,C00;D14,C00;C14;D14,C00;D14,C00;D14,21.5,23.5,26.0,26.83,26.85,28.6
SPS,7140219,Sư phạm Địa lý,C00;C04;D15;D78,C00;C04;D15;D78,C00;C04;D15;D78,C00;C04;D15;D78,C00;C04;D15;D78,C00;C04;D15;D78,21.75,23.25,25.2,26.5,26.15,28.37
SPS,7140231,Sư phạm Tiếng Anh,D01,D01,D01,D01,D01,D01,24.0,26.5,27.15,26.5,26.62,27.01
SPS,7140247,Sư phạm Khoa học tự nhiên,A00;A02;B00;D90,A00;A02;B00;D90,A00;A02;B00;D90,A00;A02;B00;D90,A00;A02;B00;D90,A00;A02;B00;D90,18.5,21.0,24.4,24.0,24.56,25.6
SPS,7220202,Ngôn ngữ Nga,D01;D02;D78;D80,D01;D02;D78;D80,D01;D02;D78;D80,D01;D02;D78;D80,D01;D02;D78;D80,D01;D02;D78;D80,17.5,19.0,20.53,20.05,19.0,22.0
SPS,7220203,Ngôn ngữ Pháp,D01;D03,D01;D03,D01;D03,D01;D03,D01;D03,D01;D03,17.5,21.75,22.8,22.35,20.7,22.7
SPS,7220204,Ngôn ngữ Trung Quốc,D01;D04,D01;D04,D01;D04,D01;D04,D01;D04,D01;D04,22.0,24.25,25.2,24.6,24.54,25.05
SPS,7220209,Ngôn ngữ Nhật,D01;D06,D01;D06,D01;D06,D01;D06,D01;D06,D01;D06,22.0,24.25,24.9,24.0,23.1,23.77
SPS,7229030,Văn học,C00;D01;D78,C00;D01;D78,C00;D01;D78,C00;D01;D78,C00;D01;D78,C00;D01;D78,19.0,22.0,24.3,24.7,24.6,26.62
SPS,7310401,Tâm lý học,B00;C00;D01,B00;C00;D01,B00;C00;D01,B00;C00;D01,B00;C00;D01,B00;C00;D01,22.0,24.75,25.5,25.75,25.5,27.1
SPS,7310403,Tâm lý học giáo dục,A00;C00;D01,A00;C00;D01,A00;C00;D01,A00;C00;D01,A00;C00;D01,A00;C00;D01,19.0,22.0,23.7,24.0,24.17,26.03
SPS,7310601,Quốc tế học,D01;D14;D78,D01;D14;D78,D01;D14;D78,D01;D14;D78,D01;D14;D78,D01;D14;D78,19.0,23.0,24.6,23.75,23.5,24.42
SPS,7310630,Việt Nam học,C00;D01;D14;D78,C00;D01;D78,C00;D01;D78,C00;D01;D78,C00;D01;D78,C00;D01;D78,19.0,22.0,22.92,23.3,23.0,25.28
SPS,7440112,Hóa học,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,A00;B00;D07,18.0,20.0,23.25,23.0,23.47,24.65
SPS,7480201,Công nghệ thông tin,A00;A01;B08,A00;A01;B08,A00;A01;B08,A00;A01;B08,A00;A01;B08,A00;A01;B08,18.0,21.5,24.0,24.1,23.34,23.05
SPS,7760101,Công tác xã hội,A00;C00;D01,A00;C00;D01,A00;C00;D01,A00;C00;D01,A00;C00;D01,A00;C00;D01,18.0,20.25,22.5,20.4,22.0,24.44
TBD,7220201,Ngôn ngữ Anh,D01;D14;D66;D84,D01;D14;D66;D84,A01;D01;D10;D14;D15;D66;D84,C00;C19;C20;D01;D14;D66;D84,D01;D14;D66;D84,D01;D14;D66;D84,14.0,14.0,19.0,15.0,15.0,15.0
TBD,7310608,Đông phương học,C00;C19;C20;D01;D14,C00;C19;C20;D01,A01;C00;C19;C20;D01;D15,C00;C19;C20;D01,C00;C19;C20;D01,C00;C19;C20;D01,17.0,14.0,18.0,15.0,15.0,15.0
TBD,7340101,Quản trị kinh doanh,A00;A01;A04;A08;A09;D01,A00;A01;A08;A09;D01,A00;A01;A09;C04;D01,A00;A01;A08;A09;D01,A00;A01;A09;D01,A00;A01;A09;D01,14.0,14.0,19.0,15.0,15.0,15.0
TBD,7340201,Tài chính - Ngân hàng,A00;A01;A04;A08;A09;D01,A00;A01;A08;A09;D01,A00;A01;A09;C04;D01,A00;A01;A08;A09;D01,A00;A01;A09;D01,A00;A01;A09;D01,14.0,14.0,19.0,15.0,15.0,15.0
TBD,7340301,Kế toán,A00;A01;A04;A08;A09;D01,A00;A01;A08;A09;D01,A00;A01;A09;C04;D01,A00;A01;A08;A09;D01,A00;A01;A09;D01,A00;A01;A09;D01,14.0,14.0,19.0,15.0,15.0,15.0
TBD,7480201,Công nghệ thông tin,A00;A01;A04;A10;A11;D01;D03;D06;D07;D23;D24;D28;D29,A00;A01;D01;D03;D06;D07;D23;D24;D28;D29,A00;A01;C01;D01;D03;D06;D07;D23;D24;D28;D29,A00;A01;D01;D03;D06;D07;D23;D24;D28;D29,A00;A01;D0;D01;D03;D06;D07;D23;D24;D28;D29,A00;D01;D03;D06;A01;D29;D28;D07;D24;D23,14.0,14.0,19.0,15.0,15.0,15.0
TBD,7810101,Du lịch,A01;A07;C00;C20;D01;D03;D06;D14,A01;A07;C00;C20;D01;D03;D06;D14,A00;A01;A07;C00;C04;D01;D03;D06;D14,A01;A07;C00;D01;D03;D06;D14,A01;A07;D01;D03;D06;D14,A01;A07;D01;D03;D06;D14,18.0,14.0,18.0,15.0,15.0,15.0
TCT,7140202,Giáo dục Tiểu học,A00;C01;D01;D03,A00;C01;D01;D03,A00;C01;D01;D03,A00;C01;D01;D03,A00;C01;D01;D03,A00;C01;D01;D03,21.25,22.25,24.5,23.9,24.41,25.65
TCT,7140204,Giáo dục Công dân,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,22.5,21.0,25.0,26.0,26.86,27.31
TCT,7140206,Giáo dục Thể chất,T00;T01;T06,T00;T01;T06,T00;T01;T06,T00;T01;T06,T00;T01;T06,T00;T01;T06,18.25,17.5,24.25,20.25,23.5,25.6
TCT,7140209,Sư phạm Toán học,A00;A01;B08;D07;D08,A00;A01;B08;D07;D08,A00;A01;B08;D07,A00;A01;B08;D07,A00;A01;B08;D07,A00;A01;B08;D07,22.5,24.0,25.5,26.0,26.18,26.79
TCT,7140210,Sư phạm Tin học,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,A00;A01;D01;D07,18.25,18.5,23.0,22.5,23.25,24.56
TCT,7140211,Sư phạm Vật lý,A00;A01;A02;D29,A00;A01;A02;D29,A00;A01;A02;D29,A00;A01;A02;D29,A00;A01;A02;D29,A00;A01;A02;D29,21.75,18.5,24.5,25.3,25.65,26.22
TCT,7140212,Sư phạm Hóa học,A00;B00;D07;D24,A00;B00;D07;D24,A00;B00;D07;D24,A00;B00;D07;D24,A00;B00;D07;D24,A00;B00;D07;D24,22.25,22.25,25.75,25.5,25.76,26.6
TCT,7140213,Sư phạm Sinh học,B00;B08;D08,B00;B08;D08,B00;B08,B00;B08,B00;B08,B00;B08,20.75,18.5,23.75,23.9,24.45,25.38
TCT,7140217,Sư phạm Ngữ văn,C00;D14;D15,C00;D14;D15,C00;D14;D15,C00;D14;D15,C00;D14;D15,C00;D14;D15,22.5,22.5,26.0,26.5,26.63,27.83
TCT,7140218,Sư phạm Lịch sử,C00;D14;D64,C00;D14;D64,C00;D14;D64,C00;D14;D64,C00;D14;D64,C00;D14;D64,22.75,19.0,25.0,27.0,26.75,28.43
TCT,7140219,Sư phạm Địa lý,C00;C04;D15;D44,C00;C00 C04;C04;D15;D44,C00;C04;D15;D44,C00;C04;D15;D44,C00;C04;D15;D44,C00;C04;D15;D44,22.5,22.25,24.75,26.25,26.23,27.9
TCT,7140231,Sư phạm Tiếng Anh,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,23.5,23.75,26.5,25.75,26.1,26.93
TCT,7140233,Sư phạm tiếng Pháp,D01;D03;D14;D64,D01;D03;D14;D64,D01;D03;D14;D64,D01;D03;D14;D64,D01;D03;D14;D64,D01;D03;D14;D64,18.5,18.5,21.75,22.0,23.1,23.7
TCT,7220201,Ngôn ngữ Anh,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,22.25,24.5,26.5,26.0,25.25,25.2
TCT,7220201C,Ngôn ngữ Anh (CTCLC),D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,19.75,20.5,25.0,24.5,24.0,24.4
TCT,7220201H,Ngôn ngữ Anh,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,D01;D14;D15,19.5,22.25,25.25,24.75,23.5,24.45
TCT,7220203,Ngôn ngữ Pháp,D01;D03;D14;D64,D01;D03;D14;D64,D01;D03;D14;D64,D01;D03;D14;D64,D01;D03;D14;D64,D01;D03;D14;D64,17.0,17.0,23.5,23.0,21.75,21.0
TCT,7229001,Triết học,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,19.25,22.0,24.25,25.5,25.1,25.51
TCT,7229030,Văn học,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,C00;D01;D14;D15,19.75,22.0,24.75,25.0,24.16,26.1
TCT,7310101,Kinh tế,A00;A01;C02;D01,A00;A01;C02;D01,A00;A01;C02;D01,A00;A01;C02;D01,A00;A01;C02;D01,A00;A01;C02;D01,20.75,24.5,25.5,24.4,24.26,24.1
TCT,7310201,Chính trị học,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,C00;C19;D14;D15,21.25,24.0,25.5,25.75,25.85,25.9
TCT,7310301,Xã hội học,A01;C00;C19;D01,A01;C00;C19;D01,A01;C00;C19;D01,A01;C00;C19;D01,A01;C00;C19;D01,A01;C00;C19;D01,21.25,24.0,25.75,25.75,26.1,26.19
TCT,7320201,Thông tin - thư viện,A01;D01;D03;D29,A01;D01;D03;D29,A01;D01;D03;D29,A01;D01;D03;D29,A01;D01;D03;D29,A01;D01;D03;D29,16.5,18.5,22.75,20.0,21.5,22.15
