Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú,Mã trường,Năm xét tuyển
7580108,Thiết kế nội thất,H00;H01;V00;V01,17.0,,ETU,2024
7720101,Y khoa,A00;B00;D07;D08,22.5,,ETU,2024
7720115,Y học cổ truyền,A00;B00;D07;D08,21.0,,ETU,2024
7720201,Dược học,A00;B00;D07;D08,21.0,,ETU,2024
7720301,Điều dưỡng,A00;B00;D07;D08,19.0,,ETU,2024
7760101,Công tác xã hội,C00;D01;D78;D96,17.0,,ETU,2024
7810103,Quản trị dịch vụ du lịch và lữ hành,C00;D01;D72;D96,17.0,,ETU,2024
7810201,Quản trị khách sạn,C00;D01;D72;D96,17.0,,ETU,2024
7210403,Thiết kế đồ họa,H00;H01;V00;V01,15.0,,ETU,2023
7210404,Thiết kế thời trang,H00;H01;V00;V01,15.0,,ETU,2023
7220201,Ngôn ngữ Anh,D01;D14;D15;D78,15.0,,ETU,2023
7320108,Quan hệ công chúng,C00;D01;D15;D78,15.0,,ETU,2023
7329001,Công nghệ đa phương tiện,A00;A01;C01;D01,15.0,,ETU,2023
7340101,Quản trị kinh doanh,A00;A01;D01;D96,15.0,,ETU,2023
7340122,Thương mại điện tử,A00;A01;D01;D96,15.0,,ETU,2023
7340201,Tài chính ngân hàng,A00;A01;D01;D96,15.0,,ETU,2023
7340301,Kế toán,A00;A01;D01;D96,15.0,,ETU,2023
7380107,Luật kinh tế,A00;C00;D01;D78,15.0,,ETU,2023
7480201,Công nghệ thông tin,A00;A01;C01;D01,15.0,,ETU,2023
7510605,Logistics và quản lý chuỗi cung ứng,A00;A01;D01;D96,15.0,,ETU,2023
7520130,Kỹ thuật ô tô,A00;A01;C01;D01,15.0,,ETU,2023
7580108,Thiết kế nội thất,H00;H01;V00;V01,15.0,,ETU,2023
7720115,Y học cổ truyền,A00;B00;D07;D08,21.0,,ETU,2023
7720201,Dược học,A00;B00;D07;D08,21.0,,ETU,2023
7720301,Điều dưỡng,A00;B00;D07;D08,19.5,,ETU,2023
7810103,Quản trị dịch vụ du lịch và lữ hành,C00;D01;D72;D96,15.0,,ETU,2023
7810201,Quản trị khách sạn,C00;D01;D72;D96,15.0,,ETU,2023
7210403,Thiết kế đồ họa,H00;H02;V00;V01,15.0,,ETU,2022
7210404,Thiết kế thời trang,H00;H02;V00;V01,15.0,,ETU,2022
7220201,Ngôn ngữ Anh,D01;D14;D15;D78,15.0,,ETU,2022
7320108,Quan hệ công chúng,C00;D01;D15;D78,15.0,,ETU,2022
7329001,Công nghệ đa phương tiện,A00;A01;C01;D01,15.0,,ETU,2022
7340101,Quản trị kinh doanh,A00;A01;D01;D96,15.0,,ETU,2022
7340122,Thương mại điện tử,A00;A01;D01;D96,15.0,,ETU,2022
7340201,Tài chính ngân hàng,A00;A01;D01;D96,15.0,,ETU,2022
7340301,Kế toán,A00;A01;D01;D96,15.0,,ETU,2022
7380107,Luật kinh tế,A00;C00;D01;D78,15.0,,ETU,2022
7480201,Công nghệ thông tin,A00;A01;C01;D01,15.0,,ETU,2022
7510605,Logistics và quản lý chuỗi cung ứng,A00;A01;D01;D96,15.0,,ETU,2022
7580108,Thiết kế nội thất,H00;H02;V00;V01,15.0,,ETU,2022
7720115,Y học cổ truyền,A00;B00;D07;D08,21.0,,ETU,2022
7720201,Dược học,A00;B00;D07;D08,21.0,,ETU,2022
7720301,Điều dưỡng,A00;B00;D07;D08,19.0,,ETU,2022
7810103,Quản trị dịch vụ du lịch và lữ hành,C00;D01;D72;D96,15.0,,ETU,2022
7810201,Quản trị khách sạn,C00;D01;D72;D96,15.0,,ETU,2022
7210403,Thiết kế đồ họa,H00;H01;V00;V01,17.35,Môn vẽ ≥ 5.0,ETU,2021
7220201,Ngôn ngữ Anh,D01;D14;D15;D78,16.5,,ETU,2021
7320106,Công nghệ truyền thông,A00;A01;C01;D01,17.4,,ETU,2021
7320108,Quan hệ công chúng,C00;D01;D15;D78,15.75,,ETU,2021
7329001,Công nghệ đa phương tiện,A00;A01;C01;D01,22.5,,ETU,2021
7340101,Quản trị kinh doanh,A00;A01;D01;D96,15.1,,ETU,2021
7340122,Thương mại điện tử,A00;A01;D01;D96,15.15,,ETU,2021
7340201,Tài chính ngân hàng,A00;A01;D01;D96,15.45,,ETU,2021
7340301,Kế toán,A00;A01;D01;D96,15.7,,ETU,2021
7380107,Luật kinh tế,A00;C00;D01;D78,15.5,,ETU,2021
7480201,Công nghệ thông tin,A00;A01;C01;D01,16.55,,ETU,2021
7510605,Logistics và quản lý chuỗi cung ứng,A00;A01;D01;D96,15.75,,ETU,2021
7520207,Kỹ thuật điện tử - viễn thông,A00;A01;C01;D01,15.15,,ETU,2021
7580108,Thiết kế nội thất,H00;H01;V00;V01,22.75,Môn vẽ ≥ 5.0,ETU,2021
7580201,Kỹ thuật xây dựng,A00;A01;D07;D01,15.5,,ETU,2021
7720115,Y học cổ truyền,A00;B00;D07;D08,21.05,,ETU,2021
7720201,Dược học,A00;B00;D07;D08,21.7,,ETU,2021
7720301,Điều dưỡng,A00;B00;D07;D08,19.05,,ETU,2021
7760101,Công tác xã hội,C00;D01;D78;D96,15.5,,ETU,2021
7810103,Quản trị dịch vụ du lịch và lữ hành,C00;D01;D72;D96,15.1,,ETU,2021
7810201,Quản trị khách sạn,C00;D01;D72;D96,15.5,,ETU,2021
7210403,Thiết kế đồ họa,V00; V01; H00; H01,15.0,,ETU,2020
7210404,Thiết kế thời trang,V00; V01; H00; H01,15.0,,ETU,2020
7220201,Ngôn ngữ Anh,A01; D01; D14; D15,15.0,,ETU,2020
7320106,Công nghệ truyền thông,A00; A01; C01; D01,17.0,,ETU,2020
7320108,Quan hệ công chúng,C00; D01; D14; D15,15.0,,ETU,2020
7340101,Quản trị kinh doanh,A00; A01; B00; D01,15.0,,ETU,2020
7340201,Tài chính ngân hàng,A00; A01; B00; D01,15.0,,ETU,2020
7340301,Kế toán,A00; A01; B00; D01,15.0,,ETU,2020
7380107,Luật kinh tế,A00; B00; C00; D01,15.0,,ETU,2020
7480201,Công nghệ thông tin,A00; A01; C01; D01,15.0,,ETU,2020
7480299,Công nghệ đa phương tiện,A00; A01; C01; D01,17.0,,ETU,2020
7520207,"Kỹ thuật điện tử, viễn thông",A00; A01; C01; D01,17.0,,ETU,2020
7580101,Kiến trúc,V00; V01,15.0,,ETU,2020
7580108,Thiết kế nội thất,V00; V01; H00; H01,15.0,,ETU,2020
7580201,Kỹ thuật xây dựng,A00; A01; B00; D01,15.0,,ETU,2020
7720115,Y học cổ truyền,A00; A01; B00; D07,21.0,,ETU,2020
7720201,Dược học,A00; A01; B00; D07,21.0,,ETU,2020
7720301,Điều Dưỡng,A00; A01; B00; D07,19.0,,ETU,2020
7760101,Công tác xã hội,A00; B00; C00; D01,15.0,,ETU,2020
7810103,Quản trị dịch vụ du lịch và lữ hành,A00; B00; C00; D01,15.0,,ETU,2020
7210403,Thiết kế đồ hoạ,A00;A01;C01;C03,16.0,,DDN,2024
7220201,Ngôn ngữ Anh,D01;D09;D11;D14,17.0,,DDN,2024
7220204,Ngôn ngữ Trung Quốc,C00;D01;D09;D66,19.0,,DDN,2024
7220209,Ngôn ngữ Nhật,A01;C00;D01;D15,17.0,,DDN,2024
7220210,Ngôn ngữ Hàn Quốc,C00;D01;D09;D66,18.0,,DDN,2024
7310101,Kinh tế,A00;A01;D01;D07,16.0,,DDN,2024
7310109,Kinh tế số,A00;A01;C01;D01,16.0,,DDN,2024
7310401,Tâm lý học,A00;A01;C00;D01,16.0,,DDN,2024
7320104,Truyền thông đa phương tiện,A00;A01;C14;D01,18.0,,DDN,2024
7320108,Quan hệ công chúng,C00;C19;D01;D15,17.0,,DDN,2024
7340101,Quản trị kinh doanh,A00;C03;D01;D10,16.0,,DDN,2024
7340101LKĐTNN-01,Quản trị kinh doanh (Liên kết với Đại học Walsh - Mỹ),A00;C03;D01;D10,16.0,Chương trình liên kết Quốc tế,DDN,2024
7340101LKĐTNN-02,Quản trị kinh doanh (Liên kết với Đài Loan),A00;C03;D01;D10,16.0,Chương trình liên kết Quốc tế,DDN,2024
7340101QT,Quản trị kinh doanh (Đào tạo bằng TA),A00;C03;D01;D10,16.0,,DDN,2024
7340115,Marketing,A00;C03;D01;D10,16.0,,DDN,2024
7340120,Kinh doanh quốc tế,A00;C03;D01;D10,17.0,,DDN,2024
7340122,Thương mại điện tử,A00;A01;C01;D01,16.0,,DDN,2024
7340201,Tài chính - Ngân hàng,A00;C01;C14;D01,17.0,,DDN,2024
7340205,Công nghệ tài chính (Eintech),A00;A01;D01;D07,16.0,,DDN,2024
7340301,Kế toán,A00;A01;C14;D01,17.0,,DDN,2024
7340404,Quản trị nhân lực,A00;A01;D01;D07,16.0,,DDN,2024
7380101,Luật,A00;A01;C00;D01,16.0,,DDN,2024
7380107,Luật kinh tế,A08;A09;C00;C19,18.0,,DDN,2024
7420201,Công nghệ sinh học,A00;B00;B08;D07,16.0,,DDN,2024
7480101,Khoa học máy tính,A00;A01;A10;D84,16.0,,DDN,2024
7480104,Hệ thống thông tin,A00;A01;D01;D07,16.0,,DDN,2024
7480201,Công nghệ thông tin,A00;A01;A10;D84,16.0,,DDN,2024
7480201LKĐTNN,Công nghệ thông tin (Liên kết với Đài Loan),A00;A01;A10;D84,16.0,Chương trình liên kết Quốc tế,DDN,2024
7510205,Công nghệ kỹ thuật ô tô,A00;A01;A10;D01,17.0,,DDN,2024
7510301,"Công nghệ kỹ thuật điện, điện tử",A00;A01;A10;D01,16.0,,DDN,2024
7510303,Công nghệ kỹ thuật điều khiển và tự động hóa (chuyên ngành công nghệ bán dẫn),A00;A01;D01;D07,16.0,,DDN,2024
7510303LKĐTNN,Công nghệ kỹ thuật điều khiển và tự động hóa (chuyên ngành công nghệ bán dẫn) (Liên kết với Đài Loan),A00;A01;D01;D07,16.0,Chương trình liên kết Quốc tế,DDN,2024
7510605,Logistics và quản lý chuỗi cung ứng,A00;C03;D01;D10,17.0,,DDN,2024
7510605LKĐTNN,Logistics và Quản lý chuỗi cung ứng (Liên kết với Đài Loan),A00;C03;D01;D10,17.0,Chương trình liên kết Quốc tế,DDN,2024
7580101,Kiến trúc,A00;A01;C01;V00,16.0,,DDN,2024
7580201,Kỹ thuật xây dựng,A00;A01;A10;A11,16.0,,DDN,2024
7580301,Kinh tế xây dựng,A00;A01;A10;A11,16.0,,DDN,2024
7720101,Y khoa,A00;A01;B00;B08,22.5,,DDN,2024
7720201,Dược học,A00;A11;B00;D07,21.0,,DDN,2024
7720301,Điều dưỡng,B00;C14;D07;D66,19.0,,DDN,2024
7810103,Quản trị dịch vụ du lịch và lữ hành,A07;A08;C00;D01,18.0,,DDN,2024
7810103LKĐTNN,Quản trị dịch vụ du lịch và lữ hành (Liên kết với Đài Loan),A07;A08;C00;D01,18.0,Chương trình liên kết Quốc tế,DDN,2024
7220201,Ngôn ngữ Anh,D01;D09;D11;D14,15.0,,DDN,2023
7220204,Ngôn ngữ Trung Quốc,C00;D01;D09;D66,15.0,,DDN,2023
7220209,Ngôn ngữ Nhật Bản,A01;C00;D01;D15,15.0,,DDN,2023
7220210,Ngôn ngữ Hàn Quốc,C00;D01;D09;D66,15.0,,DDN,2023
7310109,Kinh tế số,A00;A01;C01;D01,15.0,,DDN,2023
7310608,Đông phương học,A01;C00;D01;D15,15.0,,DDN,2023
7320104,Truyền thông đa phương tiện,A00;A01;C14;D01,15.0,,DDN,2023
7320108,Quan hệ công chúng,C00;C19;D01;D15,15.0,,DDN,2023
7340101,Quản trị kinh doanh,A00;C03;D01;D10,15.0,,DDN,2023
7340115,Marketing,A00;C03;D01;D10,15.0,,DDN,2023
7340120,Kinh doanh quốc tế,A00;C03;D01;D10,15.0,,DDN,2023
7340122,Thương mại điện tử,A00;A01;C01;D01,15.0,,DDN,2023
7340201,Tài chính ngân hàng,A00;C01;C14;D01,15.0,,DDN,2023
7340301,Kế toán,A00;A01;C14;D01,15.0,,DDN,2023
7380107,Luật kinh tế,A08;A09;C00;C19,15.0,,DDN,2023
7480101,Khoa học máy tính,A00;A01;A10;D84,15.0,,DDN,2023
7480201,Công nghệ thông tin,A00;A01;A10;D84,15.0,,DDN,2023
7510205,Công nghệ kỹ thuật ô tô,A00;A01;A10;D01,15.0,,DDN,2023
7510605,Logistics & quản lý chuỗi cung ứng,A00;C03;D01;D10,15.0,,DDN,2023
7720101,Y khoa,A00;A01;B00;B08,22.5,,DDN,2023
7720201,Dược học,A00;A11;B00;D07,21.0,,DDN,2023
7720301,Điều dưỡng,B00;C14;D07;D66,19.0,,DDN,2023
7810103,Quản trị dịch vụ du lịch và lữ hành,A07;A08;C00;D01,15.0,,DDN,2023
7810301,Quản lý thể dục thể thao (chuyên ngành Kinh tế & Marketing thể thao),A00;C03;C14;D10,15.0,,DDN,2023
7220201,Ngôn ngữ Anh,D01;D09;D11;D14,15.0,,DDN,2022
7220204,Ngôn ngữ Trung Quốc,C00;D01;D09;D66,23.0,,DDN,2022
7220210,Ngôn ngữ Hàn Quốc,C00;D01;D09;D66,22.0,,DDN,2022
7310608,"Đông phương học 
(cn Nhật Bản)",A01;C00;D01;D15,15.0,,DDN,2022
7320104,"Truyền thông đa phương
tiện",A00;A01;C14;D01,15.0,,DDN,2022
7320108,Quan hệ công chúng,C00;C19;D01;D15,15.0,,DDN,2022
7340101,Quản trị kinh doanh,A00;C03;D01;D10,15.0,,DDN,2022
7340120,Kinh doanh quốc tế,A00;C03;D01;D10,15.0,,DDN,2022
7340122,Thương mại điện tử,A00;A01;C01;D01,15.0,,DDN,2022
7340201,Tài chính ngân hàng,A00;C01;C14;D01,15.0,,DDN,2022
7340301,Kế toán,A00;A01;C14;D01,15.0,,DDN,2022
7380107,Luật kinh tế,A08;A09;C00;C19,15.0,,DDN,2022
7480101,Khoa học máy tính,A00;A01;A10;D84,15.0,,DDN,2022
7480201,Công nghệ thông tin,A00;A01;A10;D84,15.0,,DDN,2022
7510205,Công nghệ kỹ thuật ô tô,A00;A01;A10;D01,15.0,,DDN,2022
7510605,"Logistics & quản lý
chuỗi cung ứng",A00;C03;D01;D10,15.0,,DDN,2022
7720101,Y khoa,A00;A01;B00;B08,22.0,,DDN,2022
7720201,Dược học,A00;A01;B00;D08,21.0,,DDN,2022
7720301,Điều dưỡng,B00;C14;D07;D66,19.0,,DDN,2022
7810103,Quản trị dịch vụ du lịch và lữ hành,A07;A08;C00;D01,15.0,,DDN,2022
7810301,"Quản lý thể dục thể thao
(chuyên ngành Kinh tế & Marketing thể thao)",A00;C03;C14;D10,15.0,,DDN,2022
7220201,Ngôn ngữ Anh,D01;D09;D11;D14,15.0,,DDN,2021
7220204,Ngôn ngữ Trung Quốc,C00;D01;D09;D66,21.0,,DDN,2021
7220210,Ngôn ngữ Hàn Quốc,C00;D01;D09;D66,19.0,,DDN,2021
7310608,Đông phương học,A01;C00;D01;D15,15.0,,DDN,2021
7320108,Quan hệ công chúng,C00;C19;D01;D15,15.0,,DDN,2021
7340101,Quản trị kinh doanh,A00;C03;D01;D10,15.0,,DDN,2021
7340201,Tài chính ngân hàng,A00;C01;C14;D01,15.0,,DDN,2021
7340301,Kế toán,A00;A01;C14;D01,15.0,,DDN,2021
7380107,Luật kinh tế,A08;A09;C00;C19,15.0,,DDN,2021
7480201,Công nghệ thông tin,A00;A10;D84;K01,15.0,,DDN,2021
7720101,Y khoa,A00;A01;B00;B08,22.0,,DDN,2021
7720201,Dược học,A00;A11;B00;D07,21.0,,DDN,2021
7720301,Điều dưỡng,B00;C14;D07;D66,19.0,,DDN,2021
7810103,Quản trị dịch vụ du lịch và lữ hành,A07;A08;C00;D01,15.0,,DDN,2021
7220201,Ngôn ngữ Anh,D01; D09; D14; D11,15.0,,DDN,2020
7220204,Ngôn ngữ Trung Quốc,C00; D09; D65; D71,15.0,,DDN,2020
7220210,Ngôn ngữ Hàn Quốc,C00; D01; D09; D66,15.0,,DDN,2020
7310608,Đông phương học,D01; D09; D65; D71,15.0,,DDN,2020
7320108,Quan hệ công chúng,C00; D01; D15; C19,15.0,,DDN,2020
7340101,Quản trị kinh doanh,A00; D01; C03; D10,15.0,,DDN,2020
7340201,Tài chính ngân hàng,D01; C01; A00; C14,15.0,,DDN,2020
7340301,Kế toán,A01; D01; A00; C14,15.0,,DDN,2020
7380107,Luật kinh tế,C00; A08; A09; C19,15.0,,DDN,2020
7480201,Công nghệ thông tin,A00; K01; A10; D84,15.0,,DDN,2020
7580102,Kiến trúc,V00; V01; H06; H08,15.0,,DDN,2020
7580201,Kỹ thuật xây dựng,A00; A01; A10; A11,15.0,,DDN,2020
7720101,Y khoa,A00; A01; B00; B08,22.0,,DDN,2020
7720201,Dược học,A00; D07; B00; A11,21.0,,DDN,2020
7720301,Điều dưỡng,B00; D07; D66; C14,19.0,,DDN,2020
7810103,Quản trị dịch vụ du lịch và lữ hành,A07; A08; D01; C00,15.0,,DDN,2020
7220201,Ngôn ngữ Anh,"D01, D09, D11, D14",15.0,,DDN,2019
7220204,Ngôn ngữ Trung Quốc,"D01, D09, D65, D71",15.0,,DDN,2019
7320108,Quan hệ công chúng,"C00, C19, D01, D15",15.0,,DDN,2019
7340101,Quản trị kinh doanh,"A00, C03, D01, D10",15.0,,DDN,2019
7340201,Tài chính Ngân hàng,"A01, A10, C14, D01",15.0,,DDN,2019
7340301,Kế toán,"A01, A10, C14, D01",15.0,,DDN,2019
7380107,Luật kinh tế,"A08, A09, C00, C19",15.0,,DDN,2019
7480201,Công nghệ thông tin,"A00, A10, D84, K01",15.0,,DDN,2019
7580102,Kiến trúc cảnh quan,"H06, H08, V00, V01",15.0,,DDN,2019
7580201,Kỹ thuật xây dựng,"A00, A01, A10, A11",15.0,,DDN,2019
7720201,Dược học,"A00, A11, B00, D07",20.0,,DDN,2019
7720301,Điều dưỡng,"B00, C14, D07, D66",18.0,,DDN,2019
7810103,Quản trị dịch vụ du lịch và lữ hành,"A07, A08, C00, D01",15.0,,DDN,2019
7310205,Quản lý Nhà nước,A01; C00; D01; C20,15.0,,VTT,2024
7340101,Quản trị kinh doanh,A00; A01; D01; D07,15.0,,VTT,2024
7340120,Kinh doanh quốc tế,A00; A01; D01; D07,15.0,,VTT,2024
7340122,Thương mại điện tử,A00; A01; D01; D07,15.0,,VTT,2024
7340201,Tài chính – Ngân hàng,A00; A01; D01; D07,15.0,,VTT,2024
7340301,Kế toán,A00; A01; D01; D07,15.0,,VTT,2024
7380101,Luật,A00; A01; D01; C03,15.0,,VTT,2024
7480201,Công nghệ thông tin,A00; A01; D01; D07,15.0,,VTT,2024
7720101,Y khoa,B00; A02; B03; D08,22.5,,VTT,2024
7720201,Dược học,B00; A00; C02; D07,21.0,,VTT,2024
7720501,Răng – Hàm – Mặt,B00; A02; B03; D08,22.5,,VTT,2024
7310205,Quản lý nhà nước,A01;D01;C00;C20,15.0,,VTT,2023
7340101,Quản trị kinh doanh,A00;A01;D01;D07,15.0,,VTT,2023
7340120,Kinh doanh quốc tế,A00;A01;D01;D07,15.0,,VTT,2023
7340122,Thương mại điện tử,A00;A01;D01;D07,15.0,,VTT,2023
7340201,Tài chính ngân hàng,A00;A01;D01;D07,15.0,,VTT,2023
7340301,Kế toán,A00;A01;D01;D07,15.0,,VTT,2023
7380101,Luật,A00;A01;D01;C03,15.0,,VTT,2023
7480201,Công nghệ thông tin,A00;A01;D01;D07,15.0,,VTT,2023
7720101,Ngành y khoa (Bác sĩ),B00;A02;B03;D08,22.5,,VTT,2023
7720201,Ngành dược học (Dược sĩ),B00;C02;A00;D07,21.0,,VTT,2023
7310205,Quản lý nhà nước,A01;D01;C00;C20,15.0,,VTT,2022
7340101,Quản trị kinh doanh,A00;D01;A01;D07,15.0,,VTT,2022
7340120,Kinh doanh quốc tế,A00;D01;A01;D07,15.0,,VTT,2022
7340122,Thương mại điện tử,A00;D01;A01;D07,15.0,,VTT,2022
7340201,Tài chính - Ngân hàng,A00;D01;A01;D07,15.0,,VTT,2022
7340301,Kế toán,A00;D01;A01;D07,15.0,,VTT,2022
7380101,Luật,A00;A01;D01;C03,15.0,,VTT,2022
7480201,Công nghệ thông tin,A00;D01;A01;D07,15.0,,VTT,2022
7720101,Y khoa,B00;A02;B03;D08,22.0,,VTT,2022
7720201,Dược học,B00;C02;A00;D07,21.0,,VTT,2022
7340101,Quản trị kinh doanh,A00;A01;D01;D07,15.0,,VTT,2021
7340201,Tài chính - Ngân hàng,A00;A01;D01;D07,15.0,,VTT,2021
7340301,Kế toán,A00;A01;D01;D07,15.0,,VTT,2021
7720101,Y khoa,B00;A02;B03;D08,22.0,,VTT,2021
7720201,Dược học,B00;A00;C02;D07,21.0,,VTT,2021
7340101,Quản trị kinh doanh,A00; A01; D01; D07,15.0,,VTT,2020
7340201,Tài chính - Ngân hàng,A00; A01; D01; D07,15.0,,VTT,2020
7340301,Kế Toán,A00; A01; D01; D07,15.0,,VTT,2020
7720101,Y Khoa,B00; A02; B03; D08,22.0,,VTT,2020
7720201,Dược học,B00; A00; C02; D07,21.0,,VTT,2020
7340201LT,Tài chính - Ngân hàng (liên thông),"A00, A01, D01, D07",14.0,,VTT,2019
7340301LT,Kế toán (liên thông),"A00, A01, D01, D07",14.0,,VTT,2019
7720101,Y khoa,"A02, B00, B03, D08",21.0,,VTT,2019
7720101LT,Y khoa (liên thông),"A02, B00, B03, D08",14.0,,VTT,2019
7720201,Dược học,"A00, B00, C02, D07",20.0,,VTT,2019
7210404,Thiết kế thời trang,A00;A01;V00;V01,15.0,,DAD,2024
7220201,Ngôn ngữ Anh,A01;D01;D78;D90,15.0,,DAD,2024
7220201DL,Ngôn ngữ Anh,A01;D01;D78;D90,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7220204,Ngôn ngữ Trung Quốc,A01;D01;D04;D78,15.0,,DAD,2024
7220204DL,Ngôn ngữ Trung Quốc,A01;D01;D04;D78,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7220209,Ngôn ngữ Nhật Bản,A01;D01;D06;D78,15.0,,DAD,2024
7220210,Ngôn ngữ Hàn Quốc,A01;D01;D78;DD2,15.0,,DAD,2024
7229042,Quản lý văn hóa,A00;C00;D01;D78,15.0,,DAD,2024
7310206,Quan hệ quốc tế,A00;C00;D01;D78,15.0,,DAD,2024
7310206DL,Quan hệ quốc tế,A00;C00;D01;D78,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7310401,Tâm lý học,A00;C00;D01;D78,15.0,,DAD,2024
7320104,Truyền thông đa phương tiện,A00;A01;D01;D78,15.0,,DAD,2024
7320104DL,Truyền thông đa phương tiện,A01;D01;D04;D78,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7340101,Quản trị kinh doanh,A00;A01;D01;D78,15.0,,DAD,2024
7340101DL,Quản trị kinh doanh,A01;D01;D04;D78,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7340115,Marketing,A00;A01;D01;D78,15.0,,DAD,2024
7340115DL,Marketing,A01;D01;D04;D78,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7340120,Kinh doanh quốc tế,A00;A01;D01;D78,15.0,,DAD,2024
7340122,Thương mại điện tử,A00;A01;D01;D78,15.0,,DAD,2024
7340122DL,Thương mại điện tử,A01;D01;D04;D78,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7340201,Tài chính - ngân hàng,A00;A01;D01;D78,15.0,,DAD,2024
7340201DL,Tài chính ngân hàng,A01;D01;D04;D78,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7340301,Kế toán,A00;A01;D01;D78,15.0,,DAD,2024
7340301DL,Kế toán,A01;D01;D04;D78,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7340404,Quản trị nhân lực,A00;C00;D01;D78,15.0,,DAD,2024
7340406,Quản trị văn phòng,A00;C00;D01;D78,15.0,,DAD,2024
7380101,Luật,A00;C00;D01;D78,15.0,,DAD,2024
7380107,Luật kinh tế,A00;C00;D01;D78,15.0,,DAD,2024
7480106,Kỹ thuật máy tính,A00;A01;D01;D90,15.0,,DAD,2024
7480107,Trí tuệ nhân tạo,A00;A01;D01;D90,15.0,,DAD,2024
7480107DL,Trí tuệ nhân tạo,A00;A01;D01;D90,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7480201,Công nghệ thông tin (CN thiết kế vi mạch bán dẫn),A00;A01;D01;D90,15.0,,DAD,2024
7480201DL,Công nghệ thông tin,A00;A01;D01;D90,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7510103,Công nghệ kỹ thuật Xây dựng,A00;A01;D01;D90,15.0,,DAD,2024
7510103DL,Công nghệ kỹ thuật Xây dựng,A00;A01;D01;D90,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7510205,Công nghệ kỹ thuật Ô tô,A00;A01;D01;D90,15.0,,DAD,2024
7510205DL,Công nghệ kỹ thuật Ô tô,A00;A01;D01;D90,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7510301,Công nghệ kỹ thuật Điện - Điện tử,A00;A01;D01;D90,15.0,,DAD,2024
7510301DL,Công nghệ kỹ thuật Điện - Điện tử,A00;A01;D01;D90,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D90,15.0,,DAD,2024
7510303DL,Công nghệ kỹ thuật điều khiển và tự động hóa,A00;A01;D01;D90,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7510605,Logistics và quản lý chuỗi cung ứng,A00;A01;D01;D90,15.0,,DAD,2024
7510605DL,Logistics và quản lý chuỗi cung ứng,A00;A01;D01;D90,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7540101,Công nghệ thực phẩm,A00;B00;B08;D01,15.0,,DAD,2024
7540101DL,Công nghệ thực phẩm,A00;B00;B08;D01,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7620101,Nông nghiệp,A00;B00;B08;D01,15.0,,DAD,2024
7620101DL,Nông nghiệp,A00;B00;B08;D01,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7720101,Y khoa,A00;B00;D08;D90,22.5,,DAD,2024
7720201,Dược,A00;B00;D07;D90,21.0,,DAD,2024
7720301,Điều dưỡng,A00;B00;B08;D90,19.0,,DAD,2024
7720301DL,Điều dưỡng,A00;B00;B08;D90,19.0,Phân hiệu tại Đắk Lắk,DAD,2024
7720302,Hộ sinh,A00;B00;B08;D90,19.0,,DAD,2024
7720401,Dinh dưỡng,A00;B00;B08;D90,15.0,,DAD,2024
7720603,Kỹ thuật phục hồi chức năng,A00;B00;B08;D90,19.0,,DAD,2024
7810103,Quản trị DV Du lịch và Lữ hành,C00;D01;D78;D90,15.0,,DAD,2024
7810103DL,Quản trị DV Du lịch và Lữ hành,C00;D01;D78;D90,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7810201,Quản trị Khách sạn,C00;D01;D78;D90,15.0,,DAD,2024
7810201DL,Quản trị khách sạn,C00;D01;D78;D90,15.0,Phân hiệu tại Đắk Lắk,DAD,2024
7810202,Quản trị Nhà hàng và DV Ăn uống,C00;D01;D78;D90,15.0,,DAD,2024
7210404,Thiết kế thời trang,A00;A01;V00;V01,15.0,,DAD,2023
7220101 DN,Tiếng Việt và Văn hóa Việt Nam,A00;C00;D01;D78,15.0,,DAD,2023
7220201,Ngôn ngữ Anh,A01;D01;D78;D90,15.0,,DAD,2023
7220201 DL,Ngôn ngữ Anh (Phân hiệu tại Đak Lăk),A01;D01;D78;D90,15.0,,DAD,2023
7220204,Ngôn ngữ Trung Quốc,A01;D01;D04;D78,15.0,,DAD,2023
7220204 DL,Ngôn ngữ Trung Quốc (Phân hiệu tại Đăk Lăk),A01;D01;D04;D78,15.0,,DAD,2023
